Date,Price,Open,High,Low,Volume,Change,coin_name_abbrv,coin_name,Volume_in_Million
2016-09-19,609.8,610.7,612.4,607.0,21.24K,-0.14%,Bit,Bitcoin,0.02124
2016-09-18,610.7,607.1,612.4,605.2,16.33K,0.60%,Bit,Bitcoin,0.016329999999999997
2016-09-17,607.1,607.8,609.6,604.5,15.89K,-0.12%,Bit,Bitcoin,0.01589
2016-09-16,607.8,608.1,610.4,605.2,21.85K,-0.05%,Bit,Bitcoin,0.02185
2016-09-15,608.1,609.5,610.7,605.1,22.69K,-0.23%,Bit,Bitcoin,0.022690000000000002
2016-09-14,609.5,608.6,612.2,606.4,24.24K,0.15%,Bit,Bitcoin,0.024239999999999998
2016-09-13,608.6,608.0,612.0,604.9,27.52K,0.10%,Bit,Bitcoin,0.02752
2016-09-12,608.0,605.6,610.6,603.0,27.95K,0.39%,Bit,Bitcoin,0.02795
2016-09-11,605.6,624.5,630.8,592.8,36.54K,-3.03%,Bit,Bitcoin,0.036539999999999996
2016-09-10,624.5,623.2,627.5,621.1,15.28K,0.22%,Bit,Bitcoin,0.01528
2016-09-09,623.2,625.6,627.6,617.3,28.33K,-0.39%,Bit,Bitcoin,0.028329999999999998
2016-09-08,625.6,613.2,629.3,611.3,36.33K,2.02%,Bit,Bitcoin,0.03633
2016-09-07,613.2,610.4,616.5,606.2,30.03K,0.45%,Bit,Bitcoin,0.03003
2016-09-06,610.4,605.8,612.0,603.5,24.33K,0.77%,Bit,Bitcoin,0.024329999999999997
2016-09-05,605.8,609.5,610.6,598.8,25.29K,-0.62%,Bit,Bitcoin,0.02529
2016-09-04,609.5,598.8,615.2,590.8,30.69K,1.79%,Bit,Bitcoin,0.030690000000000002
2016-09-03,598.8,575.3,605.0,572.6,35.70K,4.09%,Bit,Bitcoin,0.0357
2016-09-02,575.3,572.0,577.6,569.3,26.61K,0.58%,Bit,Bitcoin,0.026609999999999998
2016-09-01,572.0,573.9,705.0,569.4,25.87K,-0.33%,Bit,Bitcoin,0.02587
2016-08-31,573.9,577.3,578.3,571.7,24.93K,-0.60%,Bit,Bitcoin,0.02493
2016-08-30,577.3,574.2,579.9,572.5,27.48K,0.54%,Bit,Bitcoin,0.02748
2016-08-29,574.2,575.0,578.6,571.4,23.86K,-0.13%,Bit,Bitcoin,0.02386
2016-08-28,575.0,570.3,576.3,569.2,12.83K,0.81%,Bit,Bitcoin,0.01283
2016-08-27,570.3,579.4,580.4,567.3,18.69K,-1.56%,Bit,Bitcoin,0.018690000000000002
2016-08-26,579.4,578.0,582.7,575.8,21.17K,0.24%,Bit,Bitcoin,0.02117
2016-08-25,578.0,579.7,580.7,570.8,32.73K,-0.29%,Bit,Bitcoin,0.032729999999999995
2016-08-24,579.7,583.6,584.5,576.8,28.06K,-0.67%,Bit,Bitcoin,0.028059999999999998
2016-08-23,583.6,587.5,589.9,578.6,32.08K,-0.67%,Bit,Bitcoin,0.03208
2016-08-22,587.5,580.7,591.9,577.1,33.56K,1.17%,Bit,Bitcoin,0.03356
2016-08-21,580.7,582.6,585.3,577.8,14.16K,-0.33%,Bit,Bitcoin,0.01416
2016-08-20,582.6,574.6,583.5,572.3,23.12K,1.40%,Bit,Bitcoin,0.02312
2016-08-19,574.6,573.4,577.9,566.3,25.53K,0.20%,Bit,Bitcoin,0.02553
2016-08-18,573.4,572.3,579.5,570.8,30.39K,0.18%,Bit,Bitcoin,0.03039
2016-08-17,572.3,580.2,581.1,568.7,32.76K,-1.35%,Bit,Bitcoin,0.03276
2016-08-16,580.2,567.0,583.4,563.4,37.69K,2.34%,Bit,Bitcoin,0.037689999999999994
2016-08-15,567.0,569.1,575.0,559.3,33.77K,-0.37%,Bit,Bitcoin,0.03377
2016-08-14,569.1,584.6,585.8,559.9,33.07K,-2.66%,Bit,Bitcoin,0.03307
2016-08-13,584.6,587.1,590.1,582.8,19.30K,-0.43%,Bit,Bitcoin,0.0193
2016-08-12,587.1,587.8,591.1,582.2,25.50K,-0.12%,Bit,Bitcoin,0.0255
2016-08-11,587.8,590.9,599.2,585.4,39.83K,-0.52%,Bit,Bitcoin,0.03983
2016-08-10,590.9,585.3,600.5,580.9,49.57K,0.97%,Bit,Bitcoin,0.04957
2016-08-09,585.3,589.2,591.2,581.1,25.97K,-0.68%,Bit,Bitcoin,0.02597
2016-08-08,589.2,590.8,594.2,585.4,24.88K,-0.27%,Bit,Bitcoin,0.02488
2016-08-07,590.8,586.5,596.0,580.9,26.20K,0.75%,Bit,Bitcoin,0.026199999999999998
2016-08-06,586.5,574.7,596.7,565.3,25.38K,2.05%,Bit,Bitcoin,0.02538
2016-08-05,574.7,576.2,580.0,565.8,27.89K,-0.27%,Bit,Bitcoin,0.02789
2016-08-04,576.2,566.4,584.9,559.5,44.82K,1.73%,Bit,Bitcoin,0.04482
2016-08-03,566.4,513.4,573.1,514.1,85.93K,10.32%,Bit,Bitcoin,0.08593
2016-08-02,513.4,607.0,613.8,471.4,130.91K,-15.42%,Bit,Bitcoin,0.13091
2016-08-01,607.0,621.9,627.9,603.5,66.66K,-2.39%,Bit,Bitcoin,0.06666
2016-07-31,621.9,654.7,654.9,621.4,62.89K,-5.02%,Bit,Bitcoin,0.06289
2016-07-30,654.7,655.4,657.5,652.1,19.35K,-0.11%,Bit,Bitcoin,0.019350000000000003
2016-07-29,655.4,654.1,657.4,651.0,27.04K,0.20%,Bit,Bitcoin,0.027039999999999998
2016-07-28,654.1,654.5,658.0,650.8,28.11K,-0.06%,Bit,Bitcoin,0.02811
2016-07-27,654.5,654.4,659.1,646.0,29.89K,0.02%,Bit,Bitcoin,0.02989
2016-07-26,654.4,654.0,657.8,643.5,49.39K,0.06%,Bit,Bitcoin,0.04939
2016-07-25,654.0,659.3,662.5,651.1,34.38K,-0.80%,Bit,Bitcoin,0.03438
2016-07-24,659.3,655.2,664.2,651.0,29.82K,0.63%,Bit,Bitcoin,0.02982
2016-07-23,655.2,651.1,658.2,648.0,29.89K,0.62%,Bit,Bitcoin,0.02989
2016-07-22,651.1,664.6,669.4,645.7,65.90K,-2.03%,Bit,Bitcoin,0.0659
2016-07-21,664.6,664.4,666.5,657.8,32.17K,0.03%,Bit,Bitcoin,0.032170000000000004
2016-07-20,664.4,671.1,672.3,659.5,37.56K,-1.00%,Bit,Bitcoin,0.03756
2016-07-19,671.1,670.4,673.2,663.6,30.40K,0.11%,Bit,Bitcoin,0.0304
2016-07-18,670.4,676.3,680.4,664.6,42.58K,-0.88%,Bit,Bitcoin,0.04258
2016-07-17,676.3,660.7,680.9,660.1,46.84K,2.37%,Bit,Bitcoin,0.04684000000000001
2016-07-16,660.7,664.2,665.4,655.7,20.39K,-0.53%,Bit,Bitcoin,0.020390000000000002
2016-07-15,664.2,657.3,667.5,656.5,35.83K,1.06%,Bit,Bitcoin,0.03583
2016-07-14,657.3,661.2,661.9,646.3,48.20K,-0.59%,Bit,Bitcoin,0.0482
2016-07-13,661.2,670.6,672.0,656.0,62.96K,-1.40%,Bit,Bitcoin,0.06296
2016-07-12,670.6,646.7,673.2,644.6,66.59K,3.69%,Bit,Bitcoin,0.06659000000000001
2016-07-11,646.7,647.1,657.5,640.0,45.94K,-0.06%,Bit,Bitcoin,0.045939999999999995
2016-07-10,647.1,651.8,652.0,636.8,29.26K,-0.72%,Bit,Bitcoin,0.02926
2016-07-09,651.8,662.8,663.5,620.7,96.01K,-1.65%,Bit,Bitcoin,0.09601000000000001
2016-07-08,662.8,635.3,663.4,630.2,75.89K,4.33%,Bit,Bitcoin,0.07589
2016-07-07,635.3,672.7,676.2,605.0,153.61K,-5.57%,Bit,Bitcoin,0.15361000000000002
2016-07-06,672.7,663.7,678.4,662.2,47.05K,1.36%,Bit,Bitcoin,0.047049999999999995
2016-07-05,663.7,675.2,679.2,657.3,54.64K,-1.70%,Bit,Bitcoin,0.05464
2016-07-04,675.2,661.6,679.0,644.0,63.91K,2.04%,Bit,Bitcoin,0.06391
2016-07-03,661.6,698.1,701.5,644.6,99.27K,-5.22%,Bit,Bitcoin,0.09927
2016-07-02,698.1,674.6,700.5,671.5,67.38K,3.48%,Bit,Bitcoin,0.06738
2016-07-01,674.6,670.0,685.1,661.1,92.23K,0.68%,Bit,Bitcoin,0.09223
2016-06-30,670.0,636.5,673.0,631.2,88.20K,5.26%,Bit,Bitcoin,0.0882
2016-06-29,636.5,644.9,645.9,621.8,80.22K,-1.29%,Bit,Bitcoin,0.08022
2016-06-28,644.9,644.7,659.3,634.3,76.66K,0.04%,Bit,Bitcoin,0.07665999999999999
2016-06-27,644.7,625.4,650.3,615.2,99.81K,3.08%,Bit,Bitcoin,0.09981
2016-06-26,625.4,663.5,665.2,609.9,88.93K,-5.74%,Bit,Bitcoin,0.08893000000000001
2016-06-25,663.5,656.9,688.1,640.8,100.46K,1.01%,Bit,Bitcoin,0.10046
2016-06-24,656.9,620.8,687.4,616.4,196.69K,5.81%,Bit,Bitcoin,0.19669
2016-06-23,620.8,590.6,629.5,539.3,261.74K,5.13%,Bit,Bitcoin,0.26174000000000003
2016-06-22,590.6,667.4,677.8,586.6,202.32K,-11.51%,Bit,Bitcoin,0.20232
2016-06-21,667.4,734.0,732.2,626.0,248.08K,-9.07%,Bit,Bitcoin,0.24808000000000002
2016-06-20,734.0,761.0,764.6,717.4,112.29K,-3.56%,Bit,Bitcoin,0.11229
2016-06-19,761.0,753.8,765.1,740.4,60.45K,0.96%,Bit,Bitcoin,0.060450000000000004
2016-06-18,753.8,743.9,776.0,727.1,120.53K,1.33%,Bit,Bitcoin,0.12053
2016-06-17,743.9,761.2,771.9,704.2,215.87K,-2.27%,Bit,Bitcoin,0.21587
2016-06-16,761.2,690.8,769.7,687.4,229.57K,10.20%,Bit,Bitcoin,0.22957
2016-06-15,690.8,685.1,695.1,670.5,78.62K,0.82%,Bit,Bitcoin,0.07862000000000001
2016-06-14,685.1,700.1,702.5,654.7,135.65K,-2.13%,Bit,Bitcoin,0.13565
2016-06-13,700.1,666.5,718.2,652.8,216.73K,5.03%,Bit,Bitcoin,0.21672999999999998
2016-06-12,666.5,591.6,683.8,592.8,217.38K,12.67%,Bit,Bitcoin,0.21738
2016-06-11,591.6,577.9,592.6,576.3,42.22K,2.37%,Bit,Bitcoin,0.04222
2016-06-10,577.9,574.7,579.3,571.1,45.50K,0.56%,Bit,Bitcoin,0.0455
2016-06-09,574.7,580.5,580.7,569.3,48.61K,-1.00%,Bit,Bitcoin,0.04861
2016-06-08,580.5,575.6,582.4,567.8,49.60K,0.86%,Bit,Bitcoin,0.0496
2016-06-07,575.6,583.6,591.3,543.6,84.69K,-1.37%,Bit,Bitcoin,0.08469
2016-06-06,583.6,574.9,586.7,571.7,63.68K,1.51%,Bit,Bitcoin,0.06368
2016-06-05,574.9,572.0,583.6,567.8,64.52K,0.52%,Bit,Bitcoin,0.06452
2016-06-04,572.0,567.0,592.7,560.9,87.41K,0.87%,Bit,Bitcoin,0.08741
2016-06-03,567.0,537.1,573.7,534.3,106.25K,5.57%,Bit,Bitcoin,0.10625
2016-06-02,537.1,537.4,541.5,530.5,52.88K,-0.06%,Bit,Bitcoin,0.05288
2016-06-01,537.4,528.9,542.3,521.3,72.41K,1.60%,Bit,Bitcoin,0.07241
2016-05-31,528.9,532.3,546.9,513.2,114.08K,-0.63%,Bit,Bitcoin,0.11408
2016-05-30,532.3,516.0,544.2,512.8,77.53K,3.14%,Bit,Bitcoin,0.07753
2016-05-29,516.0,524.2,548.0,493.2,152.57K,-1.56%,Bit,Bitcoin,0.15256999999999998
2016-05-28,524.2,474.0,531.8,467.0,150.17K,10.58%,Bit,Bitcoin,0.15017
2016-05-27,474.0,453.3,479.2,452.7,135.68K,4.58%,Bit,Bitcoin,0.13568
2016-05-26,453.3,449.8,454.3,447.7,37.72K,0.78%,Bit,Bitcoin,0.03772
2016-05-25,449.8,446.1,451.2,445.4,37.72K,0.82%,Bit,Bitcoin,0.03772
2016-05-24,446.1,443.7,447.9,442.0,33.22K,0.55%,Bit,Bitcoin,0.03322
2016-05-23,443.7,439.6,445.0,438.2,35.90K,0.93%,Bit,Bitcoin,0.0359
2016-05-22,439.6,443.6,444.2,436.9,28.74K,-0.91%,Bit,Bitcoin,0.028739999999999998
2016-05-21,443.6,442.1,445.2,439.7,23.00K,0.35%,Bit,Bitcoin,0.023
2016-05-20,442.1,442.7,447.8,435.4,48.43K,-0.12%,Bit,Bitcoin,0.04843
2016-05-19,442.7,454.2,455.2,441.1,59.39K,-2.55%,Bit,Bitcoin,0.05939
2016-05-18,454.2,453.3,456.6,452.4,32.61K,0.21%,Bit,Bitcoin,0.03261
2016-05-17,453.3,454.9,456.3,451.7,34.63K,-0.36%,Bit,Bitcoin,0.03463
2016-05-16,454.9,458.1,459.6,450.7,36.60K,-0.71%,Bit,Bitcoin,0.0366
2016-05-15,458.1,456.4,460.3,455.0,21.20K,0.37%,Bit,Bitcoin,0.0212
2016-05-14,456.4,455.4,457.7,453.6,20.36K,0.23%,Bit,Bitcoin,0.02036
2016-05-13,455.4,454.4,457.2,451.5,32.39K,0.22%,Bit,Bitcoin,0.03239
2016-05-12,454.4,452.5,455.3,448.4,49.19K,0.43%,Bit,Bitcoin,0.04919
2016-05-11,452.5,449.4,456.1,449.6,39.97K,0.70%,Bit,Bitcoin,0.03997
2016-05-10,449.4,460.4,462.1,446.8,59.99K,-2.41%,Bit,Bitcoin,0.05999
2016-05-09,460.4,457.9,464.2,455.4,48.42K,0.56%,Bit,Bitcoin,0.048420000000000005
2016-05-08,457.9,458.5,460.2,454.9,27.60K,-0.13%,Bit,Bitcoin,0.027600000000000003
2016-05-07,458.5,459.6,460.6,454.6,30.97K,-0.24%,Bit,Bitcoin,0.030969999999999998
2016-05-06,459.6,448.1,461.5,445.7,68.43K,2.56%,Bit,Bitcoin,0.06843
2016-05-05,448.1,445.8,449.2,444.4,41.89K,0.51%,Bit,Bitcoin,0.041890000000000004
2016-05-04,445.8,450.3,450.9,444.2,39.44K,-0.99%,Bit,Bitcoin,0.039439999999999996
2016-05-03,450.3,444.2,451.5,441.5,49.75K,1.37%,Bit,Bitcoin,0.04975
2016-05-02,444.2,452.2,453.9,440.2,73.85K,-1.78%,Bit,Bitcoin,0.07385
2016-05-01,452.2,448.5,454.2,447.5,21.75K,0.83%,Bit,Bitcoin,0.02175
2016-04-30,448.5,455.0,456.9,446.6,35.31K,-1.42%,Bit,Bitcoin,0.03531
2016-04-29,455.0,448.5,456.3,445.2,44.85K,1.45%,Bit,Bitcoin,0.04485
2016-04-28,448.5,447.0,450.1,433.9,81.94K,0.33%,Bit,Bitcoin,0.08194
2016-04-27,447.0,466.0,467.9,444.6,90.81K,-4.08%,Bit,Bitcoin,0.09081
2016-04-26,466.0,461.7,468.9,459.2,67.56K,0.92%,Bit,Bitcoin,0.06756000000000001
2016-04-25,461.7,457.6,466.2,451.8,81.66K,0.91%,Bit,Bitcoin,0.08166
2016-04-24,457.6,450.1,461.8,447.9,74.43K,1.66%,Bit,Bitcoin,0.07443000000000001
2016-04-23,450.1,445.3,451.5,443.1,42.36K,1.08%,Bit,Bitcoin,0.04236
2016-04-22,445.3,449.3,450.2,441.9,49.71K,-0.90%,Bit,Bitcoin,0.049710000000000004
2016-04-21,449.3,441.2,450.8,439.5,63.13K,1.85%,Bit,Bitcoin,0.06313
2016-04-20,441.2,434.9,442.9,432.5,74.36K,1.43%,Bit,Bitcoin,0.07436
2016-04-19,434.9,427.7,436.1,426.8,45.68K,1.69%,Bit,Bitcoin,0.04568
2016-04-18,427.7,426.3,429.1,424.4,32.58K,0.34%,Bit,Bitcoin,0.03258
2016-04-17,426.3,430.0,430.6,423.8,25.59K,-0.88%,Bit,Bitcoin,0.025589999999999998
2016-04-16,430.0,428.7,432.0,426.8,29.02K,0.32%,Bit,Bitcoin,0.02902
2016-04-15,428.7,424.0,429.5,423.3,54.12K,1.10%,Bit,Bitcoin,0.054119999999999994
2016-04-14,424.0,423.5,425.4,421.8,30.66K,0.13%,Bit,Bitcoin,0.03066
2016-04-13,423.5,424.7,426.6,421.4,38.09K,-0.30%,Bit,Bitcoin,0.038090000000000006
2016-04-12,424.7,421.4,426.7,420.7,57.71K,0.79%,Bit,Bitcoin,0.05771
2016-04-11,421.4,420.3,422.4,418.1,36.39K,0.28%,Bit,Bitcoin,0.03639
2016-04-10,420.3,418.0,421.6,416.7,23.30K,0.53%,Bit,Bitcoin,0.0233
2016-04-09,418.0,417.7,418.9,412.4,29.43K,0.09%,Bit,Bitcoin,0.02943
2016-04-08,417.7,420.1,423.5,415.5,46.95K,-0.58%,Bit,Bitcoin,0.046950000000000006
2016-04-07,420.1,421.3,422.0,417.9,36.06K,-0.27%,Bit,Bitcoin,0.03606
2016-04-06,421.3,422.1,422.8,419.5,32.67K,-0.19%,Bit,Bitcoin,0.032670000000000005
2016-04-05,422.1,419.3,423.7,418.0,40.89K,0.65%,Bit,Bitcoin,0.04089
2016-04-04,419.3,419.1,420.4,416.2,33.44K,0.06%,Bit,Bitcoin,0.03344
2016-04-03,419.1,418.5,420.2,417.0,22.80K,0.13%,Bit,Bitcoin,0.0228
2016-04-02,418.5,415.6,420.1,415.1,31.31K,0.69%,Bit,Bitcoin,0.03131
2016-04-01,415.6,415.7,416.9,412.8,38.22K,0.00%,Bit,Bitcoin,0.03822
2016-03-31,415.7,412.4,417.2,411.5,41.84K,0.78%,Bit,Bitcoin,0.04184
2016-03-30,412.4,415.0,416.2,408.4,43.28K,-0.62%,Bit,Bitcoin,0.04328
2016-03-29,415.0,422.2,424.5,406.4,69.11K,-1.71%,Bit,Bitcoin,0.06911
2016-03-28,422.2,424.6,425.4,419.7,43.45K,-0.56%,Bit,Bitcoin,0.04345
2016-03-27,424.6,416.5,427.4,415.5,61.72K,1.94%,Bit,Bitcoin,0.06172
2016-03-26,416.5,415.7,417.7,413.9,28.06K,0.19%,Bit,Bitcoin,0.028059999999999998
2016-03-25,415.7,414.7,417.3,412.4,34.59K,0.23%,Bit,Bitcoin,0.03459
2016-03-24,414.7,417.0,417.7,412.9,38.83K,-0.54%,Bit,Bitcoin,0.038829999999999996
2016-03-23,417.0,416.2,419.6,414.2,40.61K,0.19%,Bit,Bitcoin,0.04061
2016-03-22,416.2,411.1,417.9,410.8,49.08K,1.24%,Bit,Bitcoin,0.04908
2016-03-21,411.1,411.5,413.1,407.3,43.16K,-0.10%,Bit,Bitcoin,0.04316
2016-03-20,411.5,408.7,413.5,407.2,30.54K,0.69%,Bit,Bitcoin,0.030539999999999998
2016-03-19,408.7,408.2,410.5,402.1,37.00K,0.13%,Bit,Bitcoin,0.037
2016-03-18,408.2,418.2,418.6,402.5,66.07K,-2.39%,Bit,Bitcoin,0.06606999999999999
2016-03-17,418.2,415.9,419.6,415.3,43.82K,0.54%,Bit,Bitcoin,0.04382
2016-03-16,415.9,415.1,417.0,413.3,44.54K,0.19%,Bit,Bitcoin,0.044539999999999996
2016-03-15,415.1,414.3,417.4,412.3,48.60K,0.20%,Bit,Bitcoin,0.048600000000000004
2016-03-14,414.3,412.4,416.1,411.2,49.33K,0.46%,Bit,Bitcoin,0.04933
2016-03-13,412.4,410.4,415.9,409.6,34.98K,0.50%,Bit,Bitcoin,0.03498
2016-03-12,410.4,419.1,420.7,407.0,59.64K,-2.09%,Bit,Bitcoin,0.05964
2016-03-11,419.1,415.8,422.4,415.1,60.63K,0.79%,Bit,Bitcoin,0.06063
2016-03-10,415.8,412.8,417.5,410.3,55.74K,0.74%,Bit,Bitcoin,0.055740000000000005
2016-03-09,412.8,411.9,414.9,408.9,50.92K,0.21%,Bit,Bitcoin,0.05092
2016-03-08,411.9,414.9,416.7,408.4,53.77K,-0.72%,Bit,Bitcoin,0.053770000000000005
2016-03-07,414.9,406.0,416.6,402.0,61.77K,2.19%,Bit,Bitcoin,0.061770000000000005
2016-03-06,406.0,399.0,412.0,393.1,62.59K,1.74%,Bit,Bitcoin,0.06259
2016-03-05,399.0,409.5,410.1,386.9,129.15K,-2.56%,Bit,Bitcoin,0.12915000000000001
2016-03-04,409.5,419.6,423.4,407.2,75.27K,-2.40%,Bit,Bitcoin,0.07526999999999999
2016-03-03,419.6,425.4,425.8,414.9,78.90K,-1.36%,Bit,Bitcoin,0.07890000000000001
2016-03-02,425.4,434.0,435.9,423.9,57.75K,-2.00%,Bit,Bitcoin,0.05775
2016-03-01,434.0,436.2,439.0,428.5,67.46K,-0.50%,Bit,Bitcoin,0.06745999999999999
2016-02-29,436.2,432.5,441.3,429.8,68.77K,0.86%,Bit,Bitcoin,0.06877
2016-02-28,432.5,431.3,435.6,421.2,50.85K,0.27%,Bit,Bitcoin,0.05085
2016-02-27,431.3,427.3,434.1,427.3,42.79K,0.93%,Bit,Bitcoin,0.04279
2016-02-26,427.3,423.5,427.6,419.1,53.21K,0.91%,Bit,Bitcoin,0.05321
2016-02-25,423.5,422.7,427.2,417.5,53.54K,0.18%,Bit,Bitcoin,0.05354
2016-02-24,422.7,419.9,425.2,410.4,66.51K,0.67%,Bit,Bitcoin,0.06651
2016-02-23,419.9,437.8,440.8,414.4,93.72K,-4.09%,Bit,Bitcoin,0.09372
2016-02-22,437.8,437.9,440.2,431.3,56.01K,-0.02%,Bit,Bitcoin,0.05601
2016-02-21,437.9,440.1,447.6,425.5,100.50K,-0.50%,Bit,Bitcoin,0.1005
2016-02-20,440.1,420.0,442.7,419.5,111.63K,4.78%,Bit,Bitcoin,0.11163
2016-02-19,420.0,421.4,424.3,416.4,52.24K,-0.34%,Bit,Bitcoin,0.05224
2016-02-18,421.4,417.1,425.5,414.8,77.35K,1.02%,Bit,Bitcoin,0.07734999999999999
2016-02-17,417.1,406.4,421.5,405.0,90.32K,2.64%,Bit,Bitcoin,0.09032
2016-02-16,406.4,401.1,409.8,398.0,68.33K,1.33%,Bit,Bitcoin,0.06833
2016-02-15,401.1,405.5,410.9,396.6,86.13K,-1.09%,Bit,Bitcoin,0.08613
2016-02-14,405.5,390.1,405.9,390.1,73.59K,3.95%,Bit,Bitcoin,0.07359
2016-02-13,390.1,384.0,392.6,383.3,48.16K,1.58%,Bit,Bitcoin,0.048159999999999994
2016-02-12,384.0,379.5,386.4,379.3,53.76K,1.21%,Bit,Bitcoin,0.053759999999999995
2016-02-11,379.5,381.9,383.2,372.8,62.65K,-0.64%,Bit,Bitcoin,0.06265
2016-02-10,381.9,375.3,385.4,374.1,97.49K,1.75%,Bit,Bitcoin,0.09749
2016-02-09,375.3,372.6,377.6,371.4,55.36K,0.72%,Bit,Bitcoin,0.05536
2016-02-08,372.6,377.9,380.9,372.1,62.24K,-1.40%,Bit,Bitcoin,0.062240000000000004
2016-02-07,377.9,376.7,382.6,375.3,40.74K,0.33%,Bit,Bitcoin,0.040740000000000005
2016-02-06,376.7,386.5,386.4,372.9,78.85K,-2.53%,Bit,Bitcoin,0.07884999999999999
2016-02-05,386.5,390.6,391.1,384.5,60.92K,-1.07%,Bit,Bitcoin,0.06092
2016-02-04,390.6,368.0,391.8,368.0,101.87K,6.15%,Bit,Bitcoin,0.10187
2016-02-03,368.0,373.9,375.9,366.2,59.81K,-1.58%,Bit,Bitcoin,0.05981
2016-02-02,373.9,372.2,376.6,371.4,50.98K,0.47%,Bit,Bitcoin,0.05098
2016-02-01,372.2,369.8,379.8,365.3,74.35K,0.63%,Bit,Bitcoin,0.07435
2016-01-31,369.8,377.8,380.5,366.9,39.02K,-2.10%,Bit,Bitcoin,0.039020000000000006
2016-01-30,377.8,380.3,381.8,375.0,36.18K,-0.67%,Bit,Bitcoin,0.03618
2016-01-29,380.3,379.7,385.8,363.5,138.46K,0.16%,Bit,Bitcoin,0.13846
2016-01-28,379.7,395.0,395.4,376.7,77.32K,-3.88%,Bit,Bitcoin,0.07732
2016-01-27,395.0,389.8,397.4,389.4,43.68K,1.34%,Bit,Bitcoin,0.04368
2016-01-26,389.8,392.8,397.7,387.9,56.81K,-0.76%,Bit,Bitcoin,0.05681
2016-01-25,392.8,402.1,403.8,386.9,67.66K,-2.33%,Bit,Bitcoin,0.06766
2016-01-24,402.1,388.6,405.4,385.5,64.54K,3.48%,Bit,Bitcoin,0.06454
2016-01-23,388.6,382.6,395.4,380.3,61.38K,1.56%,Bit,Bitcoin,0.061380000000000004
2016-01-22,382.6,410.2,411.5,374.9,144.86K,-6.73%,Bit,Bitcoin,0.14486000000000002
2016-01-21,410.2,414.6,423.4,403.9,89.94K,-1.05%,Bit,Bitcoin,0.08993999999999999
2016-01-20,414.6,379.5,425.7,374.0,190.32K,9.26%,Bit,Bitcoin,0.19032
2016-01-19,379.5,384.4,386.7,375.9,66.35K,-1.29%,Bit,Bitcoin,0.06634999999999999
2016-01-18,384.4,382.5,387.3,373.2,69.30K,0.50%,Bit,Bitcoin,0.0693
2016-01-17,382.5,385.0,390.7,377.7,66.09K,-0.67%,Bit,Bitcoin,0.06609000000000001
2016-01-16,385.0,372.3,386.7,350.4,183.96K,3.43%,Bit,Bitcoin,0.18396
2016-01-15,372.3,429.1,430.1,364.7,268.14K,-13.25%,Bit,Bitcoin,0.26814
2016-01-14,429.1,432.2,433.7,427.0,46.17K,-0.71%,Bit,Bitcoin,0.04617
2016-01-13,432.2,445.0,443.7,420.4,92.04K,-2.89%,Bit,Bitcoin,0.09204000000000001
2016-01-12,445.0,447.7,448.4,443.1,44.59K,-0.60%,Bit,Bitcoin,0.044590000000000005
2016-01-11,447.7,446.2,451.1,441.8,56.59K,0.34%,Bit,Bitcoin,0.05659
2016-01-10,446.2,448.3,448.9,438.6,44.46K,-0.47%,Bit,Bitcoin,0.04446
2016-01-09,448.3,452.9,454.5,444.9,39.81K,-1.01%,Bit,Bitcoin,0.039810000000000005
2016-01-08,452.9,457.0,462.9,446.5,91.31K,-0.91%,Bit,Bitcoin,0.09131
2016-01-07,457.0,430.8,457.5,428.5,130.20K,6.09%,Bit,Bitcoin,0.13019999999999998
2016-01-06,430.8,431.2,432.1,425.0,43.43K,-0.09%,Bit,Bitcoin,0.043429999999999996
2016-01-05,431.2,433.3,435.3,428.9,45.03K,-0.49%,Bit,Bitcoin,0.04503
2016-01-04,433.3,430.7,435.3,428.6,53.01K,0.61%,Bit,Bitcoin,0.053009999999999995
2016-01-03,430.7,433.7,434.1,423.1,54.83K,-0.70%,Bit,Bitcoin,0.05483
2016-01-02,433.7,434.0,437.4,430.7,33.57K,-0.06%,Bit,Bitcoin,0.03357
2016-01-01,434.0,430.0,438.0,425.9,46.97K,0.94%,Bit,Bitcoin,0.04697
2015-12-31,430.0,427.1,433.1,417.1,65.21K,0.66%,Bit,Bitcoin,0.06520999999999999
2015-12-30,427.1,431.9,435.0,420.8,68.27K,-1.10%,Bit,Bitcoin,0.06827
2015-12-29,431.9,421.8,433.6,419.3,70.65K,2.41%,Bit,Bitcoin,0.07065
2015-12-28,421.8,422.4,429.9,417.1,68.35K,-0.15%,Bit,Bitcoin,0.06835
2015-12-27,422.4,415.4,425.5,406.1,67.58K,1.69%,Bit,Bitcoin,0.06758
2015-12-26,415.4,454.0,456.5,400.5,208.58K,-8.52%,Bit,Bitcoin,0.20858000000000002
2015-12-25,454.0,453.0,457.4,449.5,42.39K,0.24%,Bit,Bitcoin,0.04239
2015-12-24,453.0,442.4,460.6,441.8,79.60K,2.38%,Bit,Bitcoin,0.07959999999999999
2015-12-23,442.4,437.0,444.8,434.3,63.25K,1.24%,Bit,Bitcoin,0.06325
2015-12-22,437.0,437.6,443.2,433.3,65.79K,-0.13%,Bit,Bitcoin,0.06579
2015-12-21,437.6,441.8,445.5,424.0,121.99K,-0.95%,Bit,Bitcoin,0.12199
2015-12-20,441.8,461.2,462.8,431.1,121.53K,-4.21%,Bit,Bitcoin,0.12153
